raw_run,filling_scheme,filling_config,fillno,energy,intensity_per_bunch,mu,interacting_bunches,noninteracting_bunches_beam_1,noninteracting_bunches_beam_2,interaction_trigger,rate,beam_empty_trigger,empty_empty_trigger,muon_trigger,high_multiplicity_trigger,emcal_trigger,calibration_trigger,quality,muon_quality,comment,changedon,changedby,field_value,field_message,aco_value,aco_message,ad0_status,ad0_message,emc_value,emc_message,fmd_value,fmd_message,hlt_status,hlt_message,hmp_value,hmp_message,mch_status,mch_message,mtr_value,mtr_message,phs_value,phs_message,pmd_status,pmd_message,spd_value,spd_message,sdd_value,sdd_message,ssd_value,ssd_message,tof_value,tof_message,tpc_value,tpc_message,trd_value,trd_message,t00_value,t00_message,v00_value,v00_message,zdc_value,zdc_message,hlt_mode_value,hlt_mode_message
277900,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6177,6499,,,1042,874,874,333831,93.7201004,,,236389,,62931,,,,,1505742916,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277899,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6177,6499,,,1042,874,874,388726,93.8951721,,,277572,,73530,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277898,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6177,6499,,,1042,874,874,366056,94.1259995,,,263296,,69317,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277897,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6177,6499,,,1042,874,874,1349670,92.8310089,,,1000132,,254581,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277876,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6176,6499,,,1042,874,874,245820,92.2747726,,,175087,,45504,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277870,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6176,6499,,,1042,874,874,385262,98.0809555,,,265744,,,,,,,1505391942,LogbookSync,1,- -,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277848,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,506102,93.0676727,,,366990,,97159,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277847,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,189756,97.8628159,,,117879,,31759,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277845,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,225326,97.7553177,,,140196,,36701,,,,,1505742866,germain,1,- -,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277842,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,1074160,99.9683609,,,645173,,174355,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277841,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,175096,96.4185028,,,106661,,33885,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277836,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,96449,96.93367,,,56504,,,,,,,1505587005,LogbookSync,1,- -,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277834,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6175,6499,,,1042,874,874,1475611,95.2560196,,,918365,,242285,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277805,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,571709,103.159332,,,,,8258,,,,,1505390707,LogbookSync,1,- -,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277802,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,165076,84.1365967,,,,,27865,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277801,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,1172684,98.6692505,,,654634,,194125,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277800,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,1116476,99.1277618,,,632630,,180277,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277799,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,593291,96.0328598,,,365867,,100147,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277795,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,361860,97.1436234,,,230163,,,,,,,1505392066,LogbookSync,1,- -,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277794,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6174,6499,,,1042,874,874,208604,87.0997925,,,143320,,35337,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277749,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6171,6499,,,1042,874,874,649818,95.885788,,,406216,,109187,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277748,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6171,6499,,,1042,874,874,89009,118.995987,,,43325,,12471,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277747,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6171,6499,,,1042,874,874,263500,97.6287537,,,157247,,43983,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277746,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6171,6499,,,1042,874,874,364209,98.51474,,,217455,,60566,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277745,359,25ns_1916b_1909_1042_1560_112bpi_20i8b4e,6171,6499,,,1042,874,874,1304090,92.429657,,,855079,,218405,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277725,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6499,,,1034,714,714,278995,98.5848083,,,172089,,47626,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277723,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6500,,,1034,714,714,792250,99.491394,,,450660,,132668,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277722,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6499,,,1034,714,714,47142,71.7534256,,,26441,,9707,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277721,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6499,,,1034,714,714,85129,75.2022934,,,64202,,17709,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277720,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6499,,,1034,714,714,62020,95.2688141,,,37530,,11018,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277718,358,25ns_1748b_1736_1034_1656_112bpi_17i8b4e,6170,6499,,,1034,714,714,180095,133.700821,,,88656,,23402,,,,,1505742866,germain,1,- -,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,3,C
277671,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505511745,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277667,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544552,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277665,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544552,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277662,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544553,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277659,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544553,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277655,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544553,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277641,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505545579,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277640,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505545601,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
277638,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544553,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,A
277636,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505544766,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,A
277633,357,25ns_1580b_1568_948_1524_112bpi_17i8b4e,6169,6499,,,948,632,632,,,,,,,,,,,,1505547464,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,A
277615,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505544758,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,A
277613,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505510613,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,3,C
277612,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505846762,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,3,C
277610,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505846804,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,3,C
277608,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505846809,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,3,C
277605,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505846805,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
277603,356,25ns_1356b_1344_813_1308_112bpi_13i8b4e,6168,6499,,,813,543,543,,,,,,,,,,,,1505846762,LogbookSync,1,- -,-2000,Detector off,-2000,Detector off,-1000,Not set,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,3,C
